State,Latitude,Longitude
CA,37.653193,-122.397677
OR,44.634933,-123.107723
NJ,40.799643,-74.342971
NJ,40.719994,-74.228166
NY,43.094395,-78.69834
GA,33.845016,-84.696058
OK,35.612651,-97.496532
PA,40.239229,-76.961201
TX,29.782516,-95.544625
MI,42.77567,-86.20955
IN,40.483972,-86.131488
IN,40.469354,-86.14
IN,40.481063,-86.093843
MI,43.179974,-85.550159
IN,40.504062,-86.147825
OH,41.615694,-81.521417
SC,33.957003,-81.1346974
NY,40.65657,-73.68687
OR,44.055315,-121.269835
TX,30.227377,-97.888485
TX,32.84740894,-96.77159607
CA,38.134451,-122.220277
CA,38.134382,-122.220309
CA,38.134479,-122.220228
VA,37.16529512,-76.55398904
TX,29.67966933,-95.42351169
TN,35.64986075,-88.85311064
CA,33.707477,-117.845819
CA,33.707477,-117.845787
WI,44.15223,-88.050837
WI,44.152195,-88.050831
WI,44.152284,-88.050885
PA,40.344061,-80.05251
CA,34.099222,-117.247711
CA,34.099148,-117.247726
CA,34.099078,-117.24789
CA,34.099645,-117.248544
CA,34.099174,-117.247899
CA,34.099211,-117.247919
CA,34.099157,-117.248061
CA,34.099183,-117.248046
CA,34.099216,-117.248055
CA,34.099216,-117.247721
PA,40.344006,-80.052507
PA,40.34401,-80.05247
PA,40.344028,-80.052486
FL,25.800431,-80.198605
FL,25.800434,-80.198679
CO,37.28345,-107.874506
OR,42.447067,-123.332797
NY,40.857917,-73.390404
NY,40.857847,-73.390559
NY,40.859266,-73.074127
NY,40.859222,-73.074183
CO,39.617093,-105.09188
CO,37.283386,-107.874511
OH,41.681647,-83.591404
MA,42.119982,-72.604348
MA,42.12003,-72.604369
MA,42.120429,-72.604448
MA,42.119911,-72.604283
MA,42.120157,-72.604416
MA,42.120026,-72.604412
MA,42.120346,-72.604453
MA,42.120355,-72.604378
TN,35.106432,-89.882033
WA,47.468408,-122.626116
WI,42.568806,-87.894742
CA,37.862709,-122.297815
NY,41.310056,-73.90425
IN,40.485924,-86.130196
CT,41.742292,-72.720172
NH,42.765967,-71.233076
MA,42.68721307,-71.14591414
NJ,39.31908322,-74.59155506
PA,41.186664,-76.914056
GA,33.60880556,-83.82575
NJ,39.7608708,-75.3035726
TN,36.43946,-85.14374
OR,42.94061,-123.28979
IL,40.16179,-89.34611
TX,33.043735,-96.178469
TN,35.07709167,-89.861322
ND,46.8302589,-96.83668672
WA,47.619075,-122.359573
MN,44.97767686,-93.2781637
FL,25.77801788,-80.19100505
OH,40.157114,-83.084273
OH,40.157118,-83.084242
MI,44.718025,-85.64296
MI,42.959447,-85.669832
IA,42.438618,-96.349118
IA,42.438469,-96.349469
CT,41.370208,-73.476687
PA,40.035001,-75.349287
PA,40.034976,-75.349233
PA,40.035034,-75.349244
PA,40.034985,-75.349266
CO,39.596798,-104.86592
CA,34.141895,-118.360193
CA,34.141895,-118.360343
CT,41.370208,-73.476912
CA,34.136193,-118.355224
CA,34.141087,-118.352502
OR,45.670674,-118.785463
OR,45.670709,-118.785583
OR,45.670619,-118.785431
IA,41.659824,-91.529112
DE,39.152986,-75.52942
DE,39.153003,-75.529441
MI,42.625181,-82.958724
NJ,40.731034,-74.539678
IN,40.487209,-86.130376
CA,37.44784,-122.42897
CA,35.17978,-120.73565
GA,33.97496,-84.09216
PA,40.22704,-76.79686
AR,34.77852,-92.26621
AR,35.25166,-91.69379
KS,38.90636,-94.7772
AR,34.79628,-92.22242
FL,30.23682,-85.90714
PA,40.27741,-76.81946
SC,33.79914,-79.00316
OR,45.66148,-118.78539
GA,33.77019,-84.59991
GA,33.78993,-84.3029
GA,33.86255,-84.62303
GA,34.20384,-84.76345
AR,35.03844,-90.79112
AR,34.81445,-92.20539
GA,34.22227,-85.14466
GA,34.11765,-84.530234
OK,36.18727,-95.8899
GA,33.77062,-84.59937
AR,34.61952,-92.50056
AR,35.0374,-90.79421
AR,35.20881,-90.2087
AR,34.62134,-92.5011
CA,35.62553,-120.69165
CA,35.14921,-120.65117
NV,39.25819,-114.86016
OR,43.40591,-124.23245
CA,35.14916,-120.65409
GA,33.97509,-84.09197
FL,26.12704,-80.10414
AR,34.26252,-92.10643
LA,30.19816,-93.23954
FL,28.42868,-81.4487
CA,33.95435,-118.11469
MN,45.06596757,-93.22006724
NV,36.092199,-115.181681
DE,39.66397454,-75.56108527
DE,38.74923217,-75.1683278
OR,45.410777,-122.793303
DE,39.6631257,-75.753243
CO,39.40529899,-107.222733
CA,32.773862,-117.075838
NY,43.122715,-77.628754
TX,29.952625,-97.876164
MD,38.96572,-77.105556
FL,30.387303,-84.241898
FL,30.387241,-84.242121
FL,30.387193,-84.242256
FL,30.387471,-84.240687
AZ,33.678372,-112.090071
AZ,33.676206,-112.089671
TX,31.46059,-100.444637
MN,43.982739,-94.628286
MA,42.253537,-70.99285
MA,42.254592,-70.993577
AZ,34.604822,-112.455777
FL,30.189172,-85.694046
NJ,40.732601,-74.974339
MN,44.731584,-93.2111
IL,39.735737,-89.701453
NY,40.92701,-73.842526
NJ,40.884765,-74.054302
NJ,40.883641,-74.057059
NJ,40.883419,-74.05451
NJ,40.884718,-74.054593
NJ,40.883381,-74.054521
NJ,40.882869,-74.054714
NJ,40.883503,-74.054387
CA,37.332329,-121.90274
NJ,40.883423,-74.056927
NJ,40.884786,-74.054775
NY,43.190355,-76.12722
CA,36.069089,-119.018657
TX,33.1999,-96.6154
CA,37.97317,-122.04196
IA,41.55983206,-90.58279089
CA,37.66948,-121.856827
CA,37.668909,-121.856282
GA,33.793186,-84.386117
FL,26.465779,-81.770774
IL,42.162139,-88.334203
IL,42.162075,-88.334213
NY,42.077152,-78.424628
HI,21.319927,-157.870638
HI,21.319957,-157.870638
PA,40.382638,-79.956177
PA,40.382575,-79.956188
PA,40.382564,-79.956281
PA,39.849925,-75.694331
VA,37.358674,-76.766329
IL,41.932664,-87.993254
IL,41.932648,-87.993316
UT,37.681819,-113.075326
WA,47.75524,-117.397609
PA,41.174691,-80.123142
MN,44.775645,-93.509585
LA,30.2665767,-89.7595188
LA,30.2665449,-89.7595242
LA,30.26652,-89.7595514
LA,30.2665043,-89.75955
LA,30.2664835,-89.7595557
LA,30.2664545,-89.7595651
NY,40.765543,-73.018278
CA,32.88739138,-117.2413071
CA,32.889957,-117.243231
CA,32.87451336,-117.2365197
CA,32.875424,-117.223536
CA,32.87873092,-117.2213983
CA,32.88921,-117.151753
CA,32.86708095,-117.2535827
CA,32.87641011,-117.2230547
CA,32.8771313,-117.2334237
CA,32.87967117,-117.2222244
CA,32.88050985,-117.2247961
CA,32.8796008,-117.2264611
CA,32.8809876,-117.2419421
MD,39.08204864,-76.94232571
CO,40.01603853,-105.2116152
IL,42.09021835,-88.02427542
CO,40.0160755,-105.2116367
CA,33.5673796,-117.6713526
IL,37.73852696,-88.95174243
AL,30.676825,-88.116646
NY,42.307305,-75.40051
NY,42.307061,-75.400886
NY,42.307114,-75.401068
NY,42.30711,-75.40066
NY,42.307167,-75.400803
ME,44.320294,-69.821171
NY,42.306126,-75.400294
NY,42.306106,-75.40044
OH,40.224313,-83.392994
NY,42.3062,-75.400099
OH,40.224132,-83.392967
CA,37.478909,-122.167856
CA,37.478698,-122.167916
CA,37.478875,-122.168187
CA,37.478692,-122.16785
CA,38.507568,-121.451505
IL,41.99045,-88.004325
IL,41.99046,-88.004387
WA,46.200106,-119.224826
FL,26.394851,-80.112381
FL,26.394861,-80.112435
FL,26.394928,-80.11236
VA,37.293505,-79.906348
VA,37.293531,-79.906408
NY,43.042242,-76.137333
NY,43.042314,-76.137427
CT,41.37052,-73.476249
GA,33.992327,-84.092427
WI,43.024377,-88.206556
MA,42.348117,-71.038232
MA,42.348161,-71.038156
IL,40.137825,-88.19654
IA,41.705141,-94.925129
MD,39.30426,-76.752247
HI,19.64528,-156.00004
OR,45.53358364,-122.6695931
NY,41.668459,-73.794117
MA,42.206309,-71.121143
LA,30.28196139,-92.01992103
NM,32.24128077,-107.4206036
WA,47.1663028,-122.1348881
IN,39.50256501,-86.06932111
IN,41.47012798,-87.37859156
MA,42.456738,-71.39683
MA,42.456289,-71.397257
MA,42.45628,-71.397289
MA,42.456776,-71.39617
MA,42.45673,-71.396141
CA,38.457353,-121.84013
OH,39.295824,-84.307415
OH,39.295838,-84.307422
MN,44.71604,-93.124366
MN,44.71603,-93.124402
CT,41.79578,-72.551405
MA,42.077473,-72.033055
MA,42.077471,-72.033009
PA,39.959909,-75.141762
NC,35.211826,-80.858771
NC,35.211844,-80.858792
NC,35.211835,-80.858814
NC,35.21187,-80.858739
NC,35.2118,-80.858728
NC,35.211888,-80.858749
NC,35.211852,-80.858696
NC,35.211861,-80.858728
NC,35.211861,-80.858707
NC,35.211817,-80.858707
CA,38.477858,-122.997817
CT,41.672041,-72.906245
CT,41.370518,-73.47629
CT,41.672005,-72.906171
GA,32.069522,-82.905057
GA,32.06952,-82.905036
NJ,40.678417,-74.304665
NJ,40.67827,-74.304632
OH,40.05102,-82.914222
VA,37.719844,-76.385295
VA,37.719798,-76.385262
CA,38.477726,-122.996999
NJ,40.67837,-74.304657
AL,32.469018,-85.029313
AL,32.468988,-85.029309
OH,40.051231,-82.916416
OH,40.051034,-82.91616
IA,41.627889,-93.569121
NY,43.02547,-74.98768
NY,41.74564,-73.93395
MI,43.43679,-83.98861
MI,43.35458,-83.87178
CA,36.97874,-121.9536
NY,40.646,-74.024806
UT,40.53128052,-112.0164211
CA,34.15040771,-118.1106528
WI,44.35565848,-89.81818146
NY,41.46095796,-74.37458977
CO,40.001462,-105.091496
DC,38.893265,-77.018616
MA,42.378876,-71.568364
CA,37.6709,-122.085691
IA,41.556267,-90.477599
IA,41.556132,-90.477726
CT,41.673129,-72.954334
CT,41.682402,-72.949095
FL,25.969992,-80.145322
FL,25.970191,-80.145266
FL,25.970171,-80.145153
MA,42.245736,-71.174051
CT,41.569424,-73.098175
CT,41.569437,-73.098158
CT,41.569452,-73.098127
CT,41.569444,-73.098083
CT,41.569439,-73.098076
CT,41.569446,-73.098022
ID,43.801044,-111.809752
CA,34.051289,-118.251372
FL,26.157553,-80.31549
MA,42.295788,-71.502905
MA,42.519712,-71.414325
CA,38.081745,-122.2386346
KY,36.9230695,-84.1197866
UT,40.7634003,-111.8838336
NY,41.74568,-73.9339
NY,43.0628,-76.05679
TX,33.1988,-96.61543
CA,34.07374,-117.37058
MD,39.53871241,-76.99195733
CA,36.83530543,-119.9128505
PA,40.15757883,-76.38884972
OR,45.514879,-122.675442
GA,33.882927,-84.464758
VT,44.477285,-73.194791
AL,32.66322,-85.472264
UT,40.756532,-111.887522
NY,43.166409,-79.045935
PA,40.23919,-76.961286
CT,41.672018,-72.906351
CT,41.672036,-72.906443
FL,25.788819,-80.375543
MA,42.339991,-71.107867
MA,42.339995,-71.107918
MA,42.339992,-71.107884
MA,42.339909,-71.107937
MA,42.339891,-71.107964
WA,47.594398,-122.629171
WA,47.594404,-122.628874
CA,34.160118,-119.221991
IA,40.733794,-92.874632
IA,40.734613,-92.874055
CA,36.501792,-121.937485
CA,36.501938,-121.936238
CA,36.50117,-121.936302
CA,36.501124,-121.936271
NY,41.091432,-73.949836
NY,41.09142,-73.949911
NY,43.166422,-79.045818
NY,43.166484,-79.04574
NY,43.166519,-79.04559
IA,42.001613,-93.611181
MS,34.223557,-88.720346
OR,45.220632,-123.077021
KY,36.9189081,-84.1200087
TX,33.102984,-96.818979
TX,35.193463,-101.753471
TX,32.276915,-95.304655
TX,29.699022,-95.100063
TX,31.442221,-100.5000099
TX,28.4488679,-99.242786
TX,33.9010354,-102.326765
TX,31.5965947,-97.1099295
TX,32.8821381,-96.8965616
TX,32.8950665,-96.9046914
NC,35.42199,-77.98096
NC,35.70134,-81.29351
MN,45.01375,-93.46062
FL,27.15497656,-80.22175421
CA,37.97937071,-122.0480847
OR,44.92404389,-123.0181763
PA,40.023468,-76.543679
FL,30.73674,-86.556535
PA,40.023522,-76.543699
PA,40.023601,-76.543736
PA,40.02356,-76.543715
MO,38.875066,-94.602336
NJ,40.766866,-74.218492
CA,38.400555,-122.82457
CO,39.775809,-104.852538
CO,39.775931,-104.852865
FL,25.788937,-80.375424
OR,45.512347,-123.055794
AL,31.031873,-85.863253
AL,31.032157,-85.863369
NY,43.087853,-77.545485
NY,43.0889,-77.544434
NY,43.087853,-77.545569
NY,43.088857,-77.544436
FL,29.84831,-81.268092
FL,29.848259,-81.268182
FL,29.84831,-81.268261
AZ,32.236766,-110.923916
CO,38.544888,-106.9251
CO,38.54488,-106.925059
AZ,32.23684,-110.92392
MA,42.088446,-72.637938
TX,31.736292,-98.964675
OH,41.019523,-80.659679
MA,42.515763,-71.411967
CA,38.67668,-121.74354
NY,42.14066,-75.97102
AZ,33.391863,-111.907347
FL,28.001066,-82.504478
UT,40.765243,-111.901206
PA,39.99502,-76.28355
FL,26.11803608,-80.14459539
IL,41.759387,-88.310221
MA,42.348892,-71.046106
CA,37.267716,-121.954665
CA,37.267692,-121.954617
CA,37.267778,-121.954603
CA,33.827333,-118.14408
CA,33.82736,-118.144117
CT,41.850888,-72.483224
SC,34.847202,-82.312913
SC,34.84195,-82.313068
NJ,40.26445,-74.770037
NJ,40.276898,-74.80254
NJ,40.275858,-74.802047
MA,42.045159,-71.895554
MA,42.045232,-71.895662
WA,47.204738,-121.986183
FL,28.901156,-81.286177
TX,30.228496,-95.500239
WA,47.204703,-121.986153
MD,39.506547,-76.385396
MD,39.506457,-76.385327
MD,39.506552,-76.385835
PA,40.565688,-79.998485
PA,40.565772,-79.998467
CT,41.78121,-72.534559
OK,36.021918,-95.885196
MD,38.949542,-76.736003
NC,35.593263,-82.548545
TX,33.192718,-96.637474
WI,42.62824,-88.62736
IN,39.684686,-86.37893
NJ,40.975422,-74.289398
NC,35.392271,-80.621781
CA,38.637128,-121.113824
CA,33.695983,-117.093021
CA,33.69579,-117.092937
GA,34.873359,-83.40043
ME,43.66063058,-70.2474704
IL,41.54508577,-88.07329551
MN,47.7609977,-96.588768
MN,45.05689442,-93.40350906
CO,39.87210036,-104.8982802
NY,41.60955166,-73.97149582
TX,33.07101407,-96.81996486
IL,41.34018172,-89.11624478
TX,32.97847367,-96.65687764
WA,48.02211372,-122.111988
KS,39.01612,-94.69163
SC,33.750833,-78.96
SC,33.785,-78.7725
SC,32.874167,-80.017222
SC,32.239075,-80.817495
SC,32.239075,-80.817495
GA,34.25006,-83.473774
NC,36.074182,-79.265993
TN,35.832778,-83.568462
MS,34.936263,-89.991621
LA,30.213752,-90.953333
FL,29.212167,-81.098143
GA,32.134642,-81.243228
NY,40.764287,-73.305477
MI,42.809687,-85.671981
NY,40.921572,-72.716713
PA,40.026516,-76.222388
PA,40.295998,-76.646784
AZ,33.533727,-112.26646
MI,42.621691,-83.997819
PA,40.216066,-80.213068
TX,29.822268,-97.990495
DE,38.720598,-75.116104
DE,38.719527,-75.114512
DE,38.7348,-75.13924
TX,29.695868,-97.10332
MI,43.61292,-84.210621
CA,32.7201001,-117.165494
CT,41.913572,-71.915171
CA,34.198581,-118.430871
VA,37.757788,-77.470332
AL,32.36853,-86.20922
IN,39.156751,-86.495253
LA,30.212524,-90.951352
VA,38.924774,-77.226072
LA,30.213963,-90.953022
LA,30.214414,-90.952999
VA,38.922657,-77.224818
NY,42.90304,-73.75702
NY,43.97887,-75.9416
CT,41.33464,-72.976367
CA,41.421752,-122.384685
OH,39.35457235,-84.37102265
OH,39.29734127,-84.48630685
KY,39.11505783,-84.4604751
WV,39.68403996,-80.85633681
WV,39.23602195,-81.52308961
PA,40.58716482,-79.71328793
SC,32.18648334,-80.75844405
GA,32.07879491,-81.09641782
GA,32.00470979,-81.27939542
GA,32.13984895,-81.23416742
FL,29.26801625,-81.10352003
FL,28.05047797,-82.45869793
TN,36.16893071,-86.50539902
NC,35.34416659,-80.17882694
SC,32.214909,-80.70386
FL,29.05248715,-82.03992139
CA,33.82721598,-118.3251851
CA,33.83801294,-118.3431921
CA,33.80477463,-118.3530628
NY,42.83114107,-78.84635396
CT,41.772673,-72.534556
CO,39.77492715,-105.0002665
CA,33.83524836,-118.3174007
CA,34.16257,-118.373855
CA,33.87214535,-118.3354055
CA,32.899976,-117.2059
AZ,33.578045,-112.386214
AZ,33.578118,-112.387185
AZ,33.578139,-112.385993
NM,35.881917,-106.296684
NC,35.392296,-80.621705
MI,42.303561,-84.020459
AR,36.250793,-94.147421
GA,32.542964,-84.875606
AZ,33.457665,-112.390653
CA,34.178598,-118.316226
AZ,32.306628,-110.914431
AZ,32.306601,-110.914484
NJ,39.939564,-74.947586
NJ,39.939535,-74.947613
CA,33.190457,-117.300368
CA,33.190617,-117.300496
OH,40.306291,-83.090761
OR,45.547337,-122.489756
OR,45.547326,-122.489764
IA,41.65517,-93.698547
RI,41.697366,-71.474568
RI,41.697364,-71.474397
MA,42.392937,-72.5316
MA,42.393005,-72.53161
MA,42.392952,-72.53159
CA,33.190583,-117.300486
CA,33.190538,-117.300454
CA,33.190511,-117.300432
CA,33.190385,-117.300293
CA,33.190367,-117.300304
CA,33.190332,-117.300282
CA,33.190305,-117.300271
CA,33.190321,-117.300281
CA,33.190314,-117.30025
NC,34.237096,-77.873038
WI,42.631577,-88.646488
MA,42.276742,-71.737425
AR,34.782045,-92.321652
TX,29.778357,-95.781106
TX,29.778307,-95.781141
MA,42.387876,-71.222646
NJ,38.973434,-74.829468
NJ,38.973449,-74.82948
MD,39.506225,-76.382078
WA,47.558312,-122.675781
TX,29.530435,-98.562394
MO,36.645089,-93.26468
CA,37.7387673,-119.5728561
CA,37.7388041,-119.5728045
CA,37.7388293,-119.5727434
CA,37.7388569,-119.5727233
CA,37.7385918,-119.5727565
CA,37.674829,-119.781961
NY,43.04564,-76.15275
NY,42.593,-76.17603
IN,39.954505,-86.162684
CA,37.5619453,-122.008309
UT,39.543817,-110.689946
NE,40.768288,-99.740293
OH,40.726438,-84.07079
OH,39.301644,-84.316972
NM,36.71189737,-106.5598073
NM,36.90040716,-106.579731
FL,27.91416153,-82.79720799
FL,27.91711735,-82.813927
NM,36.40887789,-105.5754923
NM,36.40661305,-105.573462
NM,36.3735276,-105.288073
NM,36.38938849,-105.2784033
NM,36.71390671,-105.5964701
NM,36.19996663,-105.7094239
NM,36.30426821,-106.0519722
NM,36.33662701,-106.1915824
NY,42.95290836,-78.60317053
NY,42.97276212,-77.17344782
CA,35.46767,-119.07412
CA,33.89859,-118.27977
CA,33.77436813,-118.2291345
CA,34.07523,-117.29432
CA,34.0032,-118.18745
CT,41.21901023,-73.25653088
CT,41.21902957,-73.25569977
CT,41.24659415,-73.01006677
CT,41.24567163,-73.00804572
CT,41.39788,-72.87056
NJ,40.83628951,-74.18092306
NY,41.57764564,-74.08538635
FL,26.140466,-80.339221
PA,41.406084,-79.7984951
FL,26.1416,-80.33983
PA,41.407496,-79.7982
MI,42.73581673,-84.54794973
CA,35.499964,-119.142175
CA,35.499967,-119.142069
CA,35.499985,-119.142052
CA,35.499975,-119.142038
CA,35.499945,-119.141958
CA,35.499965,-119.142112
CA,35.499957,-119.142137
CA,35.499971,-119.142027
CA,35.499968,-119.142098
CA,35.499998,-119.142007
MA,42.349054,-71.046733
NM,35.19028,-107.90094
VA,37.619007,-77.318357
ID,43.801045,-111.809766
NY,42.637254,-73.711512
NY,42.637238,-73.711402
NY,42.637296,-73.711975
MA,42.692035,-71.11807
NC,35.586666,-75.467166
MI,45.316072,-85.259663
MI,45.316158,-85.259734
MA,42.71145,-71.121179
MA,42.711409,-71.121154
NM,35.19027,-107.900943
NM,35.189154,-107.902801
OH,41.494865,-81.796982
OH,41.494937,-81.797007
NC,35.867855,-77.5229
NY,42.274031,-78.66835
MI,42.810274,-85.672635
MI,42.810604,-85.670274
MI,42.810449,-85.671541
MI,42.808231,-85.66996
MI,42.808999,-85.670046
NM,34.470527,-104.2428417
NY,43.000805,-78.40692
MA,42.596207,-71.35309
CO,39.4771159,-106.047283
CA,34.276681,-118.77952
NY,41.02892662,-73.77496356
MI,44.73742917,-85.59441426
VT,44.4099,-72.864272
LA,30.505144,-90.483435
IA,41.583709,-93.668045
TX,30.266975,-95.458809
TX,30.267005,-95.458766
TX,30.266949,-95.458744
AL,32.422473,-86.140144
MA,41.681008,-70.303482
MA,41.681358,-70.302729
MA,41.681237,-70.302108
MI,42.287735,-83.729234
MI,42.287735,-83.729039
AL,32.42248,-86.140141
AL,32.422412,-86.140125
MI,42.28774,-83.729123
NH,43.596206,-71.450248
NH,43.596197,-71.450248
AL,33.293785,-85.478173
AL,33.293889,-85.478229
IL,41.8847,-87.636612
TX,30.508789,-99.773649
WI,43.11923,-87.90581
NY,42.735936,-73.818724
NY,42.975283,-77.362196
NY,41.631125,-73.915612
NY,42.47583,-73.819614
NY,42.968508,-73.795505
NY,42.96779,-73.794641
NY,43.101498,-77.895819
NY,42.476456,-76.486232
NY,42.474763,-76.484843
NY,42.103488,-75.907076
NY,43.208097,-77.462833
NY,41.382439,-73.661625
NY,41.383061,-73.662374
NY,43.098052,-73.780371
NY,43.097099,-73.781179
NY,43.09849,-73.787338
NY,42.438648,-76.461843
NY,42.700882,-74.032556
FL,25.923824,-80.295183
FL,26.628926,-80.074958
NY,43.203542,-77.661702
NY,42.662504,-74.311381
NY,42.894352,-78.820931
NY,42.813196,-73.940158
FL,25.925921,-80.156251
NY,42.987739,-78.884537
FL,27.366314,-80.326928
NY,41.398466,-74.357996
NY,42.132836,-77.123088
NY,42.949734,-77.600752
NY,42.908898,-77.697675
GA,34.3899739,-83.2272764
FL,30.50247543,-87.22221735
MN,45.15945545,-93.28386597
IL,41.80686356,-88.07595589
FL,25.981642,-80.133783
AZ,34.261903,-110.016843
AZ,34.261593,-110.016987
AZ,34.26156,-110.016933
NY,44.69631,-73.486187
NY,44.696214,-73.486265
NY,44.69613,-73.486326
NY,44.696273,-73.486111
MD,39.348216,-76.615916
MD,39.345839,-76.619367
OR,45.614789,-121.212675
OR,45.614702,-121.212703
AL,31.185262,-85.412762
AL,31.185251,-85.412692
OH,39.214297,-84.35941
VA,36.877003,-76.20751
VA,36.876985,-76.207451
VA,36.876965,-76.207329
VA,36.876978,-76.20739
PA,41.175038,-79.739669
CT,41.32167,-72.098989
MA,42.517694,-72.779778
MN,48.19485,-96.77472
NJ,39.50134767,-74.87485044
CA,38.5261982,-122.8024808
UT,40.16666794,-111.6487252
IL,41.882478,-87.642289
IL,41.882868,-87.642305
CA,33.672368,-117.849728
IL,41.882211,-87.641548
IL,41.882211,-87.64158
IL,41.882219,-87.641601
CA,33.672201,-117.84991
CA,33.672096,-117.850019
CA,33.672308,-117.849805
CA,33.672255,-117.849852
CA,33.672153,-117.84996
CA,33.67244,-117.849659
VA,38.89181,-77.42794
AZ,31.550366,-110.217079
AZ,31.550359,-110.217005
AZ,31.550364,-110.216923
IL,40.110434,-88.2412
WI,43.144051,-88.048569
CT,41.546134,-72.814179
CT,41.546142,-72.814091
CT,41.548123,-72.811618
CT,41.548101,-72.811583
CT,41.547956,-72.811714
CT,41.54575,-72.814067
CT,41.545722,-72.81408
CT,41.546567,-72.813004
CT,41.546533,-72.813158
CT,41.547021,-72.814725
CT,41.547059,-72.814932
MI,44.717906,-85.642025
NM,35.106176,-106.566789
AZ,33.506833,-112.408759
AZ,33.50692,-112.408959
AZ,33.507099,-112.408957
AZ,33.507153,-112.408948
MD,39.248938,-76.821551
MD,39.248961,-76.821599
SC,34.84201,-82.253173
SC,34.842033,-82.253141
NJ,40.280953,-74.292984
WA,47.699147,-122.334521
WA,47.69921,-122.334525
IL,41.891528,-87.621686
IL,41.891489,-87.621538
IL,41.891514,-87.621605
IL,41.891497,-87.621523
IL,41.891494,-87.621596
NM,35.106182,-106.566743
CT,41.569391,-73.098163
CT,41.56938,-73.098275
NC,35.409791,-80.854195
NC,35.697242,-81.28951
UT,40.45502,-109.53001
AL,31.332331,-85.863897
NM,35.1094949,-103.3314541
PA,39.98219,-76.7693
ND,46.84517,-96.89513
VA,37.93373,-75.37558
VA,37.71138,-75.7494
VA,37.26697,-76.01728
VT,44.40830413,-73.21845625
VA,38.82166719,-77.15786572
NY,43.98359545,-75.6379134
LA,30.50904133,-92.07085232
NC,35.950936,-78.522678
NC,35.884569,-78.82959
NC,35.884524,-78.830194
NC,35.781922,-78.890607
IN,40.044625,-85.99364
NC,35.657816,-78.849712
KS,39.121378,-94.81075
KS,39.121452,-94.81072
CA,37.501391,-119.976855
TX,29.550874,-95.146875
TX,29.550899,-95.146814
WA,45.587255,-122.401791
NM,35.089431,-106.585891
FL,25.970234,-80.14518
FL,25.800445,-80.198843
GA,33.653022,-84.450828
CA,37.26716,-121.956307
CA,37.267223,-121.95626
CO,39.538913,-107.322634
CO,39.538827,-107.322563
CO,39.470419,-107.23594
CO,39.470342,-107.235979
CO,39.223568,-106.86387
NE,40.727655,-96.658567
TN,36.253606,-86.683545
MD,39.088515,-76.896697
MD,39.088957,-76.896514
MD,39.088649,-76.896407
CO,39.546429,-107.323899
CO,39.401518,-107.2137
IA,42.031313,-93.63942
FL,30.18315,-85.781031
AZ,33.678419,-112.090909
FL,30.182025,-85.781682
AZ,33.676846,-112.090097
AZ,33.677375,-112.091818
AZ,33.677301,-112.091736
NC,36.140365,-80.279101
NY,43.87267,-74.451792
IL,42.149693,-87.80077
MS,33.976721,-88.494643
SC,35.098298,-81.671221
NC,35.781314,-78.82555
MA,42.359067,-71.219221
WI,43.889997,-89.486269
CT,41.359099,-72.12065
NY,42.79033,-78.78267
NY,42.68853,-73.815514
TX,29.75851,-94.92994
UT,40.724229,-111.890888
CA,37.53889,-122.033375
DE,39.695484,-75.556028
CA,34.138187,-118.359252
CA,37.799292,-121.919524
CA,34.074441,-118.022094
VA,37.9941657,-79.8321488
CO,39.46905,-107.26717
CA,36.32663233,-119.3444352
MO,37.25356,-93.1831015
CT,41.61190646,-72.9007363
OR,42.436794,-123.300851
WA,48.509422,-122.337786
OH,41.438002,-81.80046028
CA,37.98274,-120.385836
IA,41.54856761,-93.699104
OK,33.99797072,-96.40713801
MO,38.9586774,-94.59891823
MO,38.9581795,-94.6006211
KS,38.93623401,-94.66493756
WA,47.68241258,-117.2841902
LA,30.21511589,-93.16393756
TX,32.67260611,-97.04342664
FL,28.188658,-82.350521
OK,35.26511,-99.64137
OH,41.1823755,-80.568997
OH,40.3712024,-82.8309515
AR,34.60832,-92.53334
AR,33.51376,-93.94809
AZ,33.39246167,-111.6017061
SC,32.61113453,-80.15050024
CA,32.79559594,-117.2505519
NE,42.03242858,-97.39680366
GA,31.457164,-83.52425
NJ,40.85580973,-74.3502549
MT,48.49655762,-113.9824606
KY,38.20383888,-84.27591351
CA,37.8393639,-122.2989698
NC,35.08146076,-80.67093253
MT,47.07239163,-114.062303
TN,35.99132447,-86.55062416
AR,36.06768711,-94.16561046
IN,41.00000179,-85.78411573
TN,35.906661,-84.110009
TX,26.19237865,-98.13823309
PA,40.30099279,-79.4874785
TX,33.081708,-96.843312
TX,33.082349,-96.839307
TX,33.083347,-96.843349
TX,33.082763,-96.843324
TX,33.08271,-96.843337
TX,33.08258,-96.839428
TX,33.082045,-96.839146
TX,33.082205,-96.839221
TX,33.082641,-96.83949
TX,33.083261,-96.843384
TX,33.082722,-96.839423
TX,33.083679,-96.839675
TX,33.080749,-96.843411
TX,33.084005,-96.83976
TX,33.081522,-96.843328
TX,33.081151,-96.84336
TX,33.083884,-96.839712
TX,33.08365,-96.839656
TX,33.080958,-96.843368
TX,33.081398,-96.843339
TX,33.082894,-96.843281
TX,33.083222,-96.843286
TX,33.081153,-96.842703
TX,33.081115,-96.842421
MA,42.26282,-71.801385
NY,43.03692,-76.064442
CA,34.058488,-118.423415
NY,41.516814,-74.096238
TX,33.598801,-101.926845
OR,45.149237,-122.853827
